userID,gender,age,city,state,membershipType,CreditScore,signUpDate,#_times_logged_in,avg_mins_logged_in,most_common_activityType,most_common_accountType,avg_#_of_activities_per_login,last_logged_in,days_since_login,most_recent_activity,most_recent_device_used,most_common_transaction_type,avg_income_payment,avg_days_between_login
2038,Female,55,North Jeffrey,Hawaii,Premium,734,2022-04-21,19,25,Set Goal,Mortgage,3,2023-11-23 08:13:18.000,4,Set Goal,Mobile,Travel,2847.67,32
2039,Male,69,East Kelly,Missouri,Free,669,2022-05-22,27,33,Set Goal,Car Loan,3,2023-11-04 20:06:29.000,23,Turned off notifications,Mobile,Dining,2783.02,19
204,Other,45,New Lindsay,North Dakota,Premium,619,2023-10-10,22,24,View Goals,Credit Card,3,2023-11-25 13:07:48.000,2,View Budget,Mobile,Travel,3826.28,2
2040,Other,50,Lake Amandashire,Minnesota,Premium,677,2023-07-20,7,31,View Accounts,Only Checking and Savings,3,2023-11-14 08:17:46.000,13,Created Budget,Mobile,Travel,NULL,18
2041,Other,43,West Heather,New Jersey,Free,684,2023-08-03,26,38,Created Budget,Investments,3,2023-11-23 11:57:15.000,4,Turned off notifications,Mobile,Travel,2583.16,4
2042,Male,22,North Jeffrey,Hawaii,Premium,688,2022-07-25,7,45,View Budget,Mortgage,3,2023-11-15 02:39:25.000,12,Added Account,Mobile,Entertainment,2992.1,78
2043,Female,25,Meredithville,Wyoming,Premium,757,2022-06-28,28,33,Created Budget,Student Loan,3,2023-11-03 08:25:29.000,24,View Accounts,Mobile,Dining,3121.03,18
2044,Female,49,New Angelamouth,Hawaii,Free,677,2022-04-05,24,35,View Accounts,Student Loan,3,2023-11-15 00:22:09.000,12,View Accounts,Mobile,Travel,3317.04,22
2045,Male,57,New Lindsay,North Dakota,Free,699,2021-11-30,10,25,View Accounts,Mortgage,4,2023-07-16 17:21:35.000,134,Reviewed Transaction History,Mobile,Shopping,3060.63,47
2046,Male,56,Garciachester,Wisconsin,Free,780,2022-07-27,11,27,View Goals,Mortgage,3,2023-11-05 17:57:13.000,22,Set Goal,Mobile,Dining,3665.66,43
2047,Other,63,Michellefurt,Alaska,Free,681,2022-12-14,3,27,View Accounts,Mortgage,3,2023-08-07 19:09:00.000,112,View Accounts,Desktop,Travel,3282.37,116
2048,Female,63,Lake James,Montana,Free,689,2022-10-02,6,28,Set Goal,Student Loan,3,2023-11-13 16:49:07.000,14,View Accounts,Mobile,Groceries,2951.4,50
2049,Male,66,Wisefort,Texas,Free,686,2022-09-28,11,34,View Accounts,Mortgage,3,2023-10-30 05:25:05.000,28,Added Account,Mobile,Travel,2347.25,36
205,Other,54,West Sergioborough,Tennessee,Free,842,2023-04-08,10,16,Added Account,Credit Card,3,2023-11-25 01:10:06.000,2,Created Budget,Desktop,Bills,2932.15,18
2050,Male,54,Port Dannyfurt,Oregon,Free,717,2022-04-29,14,31,Viewed Notifications,Credit Card,3,2023-11-06 03:14:16.000,21,Added Account,Mobile,Entertainment,3174.25,40
2051,Other,34,East Katiemouth,Colorado,Free,675,2023-09-22,14,30,Added Account,Credit Card,3,2023-11-25 23:04:54.000,2,Created Budget,Mobile,Shopping,2172.49,4
2052,Other,37,Gabriellaton,Wyoming,Premium,744,2023-09-13,13,28,View Budget,Investments,3,2023-11-25 00:15:29.000,2,Added Account,Mobile,Income,2990.78,5
2053,Other,23,Robertsland,Arkansas,Free,705,2022-09-13,26,33,Turned off notifications,Car Loan,3,2023-11-23 10:03:23.000,4,Created Budget,Mobile,Entertainment,1445.36,16
2054,Other,44,North Brandon,Massachusetts,Premium,730,2022-05-05,21,35,Created Budget,Mortgage,3,2023-11-22 19:20:37.000,5,Viewed Notifications,Mobile,Dining,3300.39,26
2055,Female,24,Lake Mistyport,Wisconsin,Premium,721,2022-01-15,20,37,Added Account,Car Loan,3,2023-11-26 22:42:15.000,1,Set Goal,Mobile,Entertainment,4327.82,33
2056,Female,49,Port Martin,Kentucky,Free,743,2023-06-03,25,39,Created Budget,Investments,3,2023-11-27 05:03:26.000,0,Added Account,Desktop,Entertainment,1912.46,7
2057,Female,20,Lake Sarahville,Arizona,Free,738,2022-04-10,18,33,View Budget,Car Loan,3,2023-11-14 20:37:00.000,13,View Goals,Mobile,Income,2804.51,34
2058,Male,25,Santanaville,Georgia,Premium,678,2023-07-27,7,35,View Goals,Investments,3,2023-11-26 22:27:55.000,1,Set Goal,Mobile,Groceries,2955.33,13
2059,Male,60,New Kathleenburgh,Massachusetts,Premium,703,2021-12-23,1,59,View Goals,Mortgage,5,2022-10-10 17:45:13.000,413,View Budget,Desktop,Income,2985.09,NULL
206,Female,49,Timothystad,Louisiana,Premium,612,2023-09-30,28,33,Viewed Notifications,Credit Card,3,2023-11-26 23:38:23.000,1,Viewed Notifications,Mobile,Groceries,3048.14,2
2060,Male,32,East Teresa,Nevada,Premium,716,2022-01-01,15,35,Set Goal,Mortgage,3,2023-09-06 01:02:12.000,82,View Accounts,Mobile,Entertainment,3645.12,43
2061,Male,63,Port Rachelchester,Oregon,Premium,761,2023-10-28,28,35,Set Goal,Mortgage,3,2023-11-26 10:57:12.000,1,Reviewed Transaction History,Mobile,Travel,3364.44,1
2062,Female,29,Howardhaven,Arkansas,Premium,748,2023-02-21,12,35,View Budget,Mortgage,3,2023-11-01 12:05:35.000,26,View Budget,Desktop,Entertainment,3868.45,21
2063,Male,47,New Ashleyton,Colorado,Free,712,2022-12-23,7,36,Added Account,Investments,3,2023-09-22 12:15:03.000,66,Created Budget,Mobile,Income,3240.89,32
2064,Other,64,Hernandezfort,Vermont,Free,624,2023-06-05,4,43,Created Budget,Mortgage,2,2023-10-29 08:25:51.000,29,Checked Credit Score,Mobile,Bills,3240.91,38
2065,Female,50,Lake Samuel,New Jersey,Premium,633,2023-06-18,1,44,Created Budget,Mortgage,5,2023-09-30 23:47:40.000,58,Checked Credit Score,Mobile,Travel,2880.55,NULL
2066,Other,37,Smithstad,New York,Premium,684,2022-01-06,14,32,View Accounts,Car Loan,4,2023-09-29 10:50:24.000,59,Checked Credit Score,Mobile,Travel,2255.07,48
2067,Other,40,North Mary,North Dakota,Free,674,2022-08-07,6,37,Checked Credit Score,Mortgage,3,2023-11-05 08:16:25.000,22,Checked Credit Score,Mobile,Shopping,4075.02,82
2068,Other,35,Mclaughlinbury,Connecticut,Premium,752,2023-01-10,3,51,Viewed Notifications,Car Loan,4,2023-10-19 06:07:41.000,39,Checked Credit Score,Mobile,Entertainment,3780.14,104
2069,Male,22,South Paul,Kentucky,Free,732,2023-07-09,5,31,Set Goal,Student Loan,3,2023-10-16 10:15:51.000,42,Checked Credit Score,Desktop,Shopping,2849.49,22
207,Male,26,New Susanport,Texas,Premium,777,2023-06-16,17,28,Created Budget,Investments,3,2023-11-16 15:10:45.000,11,Set Goal,Mobile,Travel,1540.65,8
2070,Female,42,Port Martin,Kentucky,Free,641,2022-04-08,7,32,Created Budget,Only Checking and Savings,3,2023-10-25 17:36:25.000,33,Created Budget,Mobile,Income,2652.29,92
2071,Female,47,Port Christopher,Alaska,Premium,665,2023-05-08,3,38,Checked Credit Score,Investments,4,2023-08-28 22:04:19.000,91,Reviewed Transaction History,Mobile,Bills,3849.52,10
2072,Female,29,South Paul,Kentucky,Free,713,2022-08-19,19,37,Turned off notifications,Credit Card,3,2023-11-26 14:15:49.000,1,Added Account,Desktop,Bills,3242.07,24
2073,Other,49,Palmermouth,New Hampshire,Premium,738,2022-01-03,24,32,Created Budget,Investments,3,2023-09-30 18:48:01.000,58,Reviewed Transaction History,Mobile,Shopping,2665.9,27
2074,Other,59,South Ryan,Iowa,Free,593,2023-05-22,17,35,Viewed Notifications,Investments,3,2023-11-08 21:23:41.000,19,View Goals,Mobile,Entertainment,2775.13,9
2075,Other,19,Lake Vanessa,Utah,Free,676,2023-02-21,6,32,Created Budget,Credit Card,3,2023-09-25 02:07:57.000,63,View Accounts,Mobile,Bills,2600.41,38
2076,Other,68,Lake Karenton,Nevada,Premium,674,2022-06-11,5,26,Set Goal,Car Loan,3,2023-10-17 10:09:46.000,41,Set Goal,Desktop,Groceries,3662.18,118
2077,Male,54,New Laurahaven,New Hampshire,Free,635,2023-01-21,5,31,View Budget,Only Checking and Savings,3,2023-09-17 06:09:20.000,71,Created Budget,Mobile,Shopping,3129.57,59
2078,Female,63,West Jasonville,Colorado,Premium,640,2022-11-02,21,32,Reviewed Transaction History,Car Loan,3,2023-11-21 08:41:36.000,6,View Budget,Mobile,Groceries,3135.89,17
2079,Male,47,West Anthonymouth,Massachusetts,Premium,671,2023-06-26,14,42,Reviewed Transaction History,Investments,3,2023-11-20 05:53:11.000,7,View Accounts,Mobile,Income,2741.17,10
208,Male,37,Lake James,Montana,Premium,640,2023-01-30,5,22,Viewed Notifications,Mortgage,2,2023-11-16 12:24:45.000,11,Viewed Notifications,Desktop,Dining,2372.99,45
2080,Female,40,Anthonyshire,Illinois,Premium,669,2022-12-20,20,35,Reviewed Transaction History,Car Loan,3,2023-11-15 07:14:26.000,12,View Budget,Mobile,Income,2356.84,16
2081,Other,55,Howardhaven,Arkansas,Free,746,2023-03-02,19,33,View Goals,Car Loan,3,2023-11-26 19:43:46.000,1,Created Budget,Mobile,Groceries,2453.33,14
2082,Male,19,Port Nicholasshire,Maryland,Free,708,2022-07-31,5,26,Checked Credit Score,Student Loan,3,2023-11-03 22:42:24.000,24,Turned off notifications,Mobile,Travel,1319.82,107
2083,Female,24,North Thomasbury,New Hampshire,Premium,716,2022-02-16,14,29,Created Budget,Investments,3,2023-09-29 14:32:31.000,59,View Accounts,Mobile,Income,2655.24,42
2084,Female,48,Matthewville,Vermont,Premium,678,2022-09-27,29,33,View Budget,Car Loan,3,2023-11-26 06:21:01.000,1,View Accounts,Mobile,Bills,2882.48,14
2085,Male,58,Brianland,Illinois,Premium,611,2023-01-26,22,38,Checked Credit Score,Mortgage,3,2023-10-07 18:13:29.000,51,Viewed Notifications,Mobile,Bills,3855.71,12
2086,Male,57,West Miguel,Michigan,Premium,850,2021-11-29,12,39,Created Budget,Mortgage,3,2023-10-10 08:54:26.000,48,View Goals,Mobile,Entertainment,3174.68,58
2087,Male,43,Judymouth,New Mexico,Premium,705,2022-06-07,21,30,Set Goal,Mortgage,4,2023-11-10 10:56:58.000,17,Checked Credit Score,Mobile,Travel,1858.61,25
2088,Other,23,Davisbury,Colorado,Premium,662,2023-08-11,30,36,Checked Credit Score,Student Loan,3,2023-11-24 12:12:06.000,3,Reviewed Transaction History,Mobile,Groceries,2688.07,3
2089,Female,30,Allisonstad,New Hampshire,Premium,769,2022-08-09,22,30,View Accounts,Only Checking and Savings,3,2023-11-07 19:04:45.000,20,Turned off notifications,Mobile,Travel,2801.06,21
209,Male,57,South Shanebury,Hawaii,Free,768,2022-03-07,20,36,View Goals,Student Loan,3,2023-09-18 11:32:26.000,70,Viewed Notifications,Mobile,Entertainment,2785.1,29
2090,Other,48,East Frank,Oregon,Premium,646,2022-06-08,10,31,View Budget,Car Loan,3,2023-11-21 23:01:57.000,6,Set Goal,Mobile,Income,3233.52,57
2091,Other,35,West Carla,Iowa,Premium,740,2023-03-07,18,30,Added Account,Credit Card,3,2023-11-13 20:30:08.000,14,Added Account,Mobile,Travel,2495.59,13
2092,Male,25,Laurenshire,New Jersey,Free,694,2023-01-21,23,33,Reviewed Transaction History,Credit Card,4,2023-11-04 11:00:05.000,23,Checked Credit Score,Mobile,Bills,3508.89,12
2093,Other,53,Owenton,North Carolina,Premium,749,2022-02-06,7,36,Set Goal,Car Loan,3,2023-07-31 18:57:44.000,119,View Goals,Desktop,Bills,2940,87
2094,Male,45,Franklinstad,Arkansas,Free,695,2022-06-10,11,30,View Budget,Investments,3,2023-07-21 12:49:42.000,129,Added Account,Desktop,Travel,2083.69,38
2095,Other,29,North Sharon,Mississippi,Premium,675,2023-06-16,10,41,View Budget,Mortgage,3,2023-10-21 14:11:25.000,37,View Budget,Mobile,Shopping,3805.92,10
2096,Other,64,West Robin,South Carolina,Premium,681,2022-07-07,4,35,Checked Credit Score,Mortgage,3,2023-07-23 21:20:13.000,127,Created Budget,Mobile,Groceries,3325.8,47
2097,Other,59,Port Martin,Kentucky,Premium,678,2023-08-18,1,34,Checked Credit Score,Student Loan,4,2023-09-04 07:53:50.000,84,Checked Credit Score,Mobile,Dining,4037.87,NULL
2098,Male,51,South Paul,Kentucky,Premium,600,2023-10-08,21,34,Checked Credit Score,Mortgage,3,2023-11-26 15:06:22.000,1,Turned off notifications,Desktop,Bills,2752.44,2
2099,Other,24,Brandonhaven,Idaho,Free,655,2023-11-07,24,31,View Accounts,Credit Card,3,2023-11-27 05:48:17.000,0,View Budget,Mobile,Shopping,3257.43,0
21,Male,63,Port Dannyfurt,Oregon,Free,601,2022-11-22,17,28,Checked Credit Score,Student Loan,3,2023-11-21 20:16:06.000,6,Added Account,Mobile,Bills,3453.61,22
210,Male,27,Rhodeshaven,Colorado,Premium,782,2023-10-06,9,40,Created Budget,Car Loan,4,2023-11-21 08:14:57.000,6,View Budget,Mobile,Income,3092.49,5
2100,Other,66,South Jessica,Indiana,Free,706,2023-05-22,5,28,Created Budget,Only Checking and Savings,3,2023-11-22 11:03:58.000,5,Added Account,Desktop,Travel,NULL,35
2101,Male,34,Port Anthony,Kansas,Premium,764,2022-08-23,22,39,View Accounts,Investments,3,2023-11-18 10:15:22.000,9,Reviewed Transaction History,Desktop,Shopping,2918.46,20
2102,Female,44,North Brandon,Massachusetts,Premium,697,2021-12-22,9,32,Reviewed Transaction History,Mortgage,4,2023-11-08 11:51:50.000,19,Turned off notifications,Mobile,Groceries,3531.83,75
2103,Female,34,Hernandezfort,Vermont,Free,805,2022-10-16,23,37,Created Budget,Mortgage,3,2023-11-13 16:27:55.000,14,Created Budget,Mobile,Bills,2997.11,16
2104,Other,48,Meredithville,Wyoming,Free,718,2022-01-09,8,36,View Goals,Student Loan,3,2023-10-11 05:57:28.000,47,Created Budget,Mobile,Bills,3756.39,75
2105,Male,49,North Cindymouth,South Dakota,Premium,698,2023-08-04,12,31,Added Account,Mortgage,3,2023-11-23 09:52:21.000,4,View Accounts,Mobile,Dining,3278.24,9
2106,Other,30,Davidhaven,Kentucky,Premium,734,2023-09-11,9,34,Reviewed Transaction History,Car Loan,3,2023-11-21 17:26:16.000,6,View Accounts,Desktop,Bills,3859.89,8
2107,Other,34,South Kari,Indiana,Free,697,2023-06-11,26,34,View Budget,Credit Card,3,2023-11-07 04:56:20.000,20,Created Budget,Mobile,Income,3611.36,5
2108,Other,30,Owenton,North Carolina,Free,709,2022-11-19,8,28,Added Account,Car Loan,3,2023-10-29 03:50:27.000,29,Reviewed Transaction History,Mobile,Income,2774.55,40
2109,Male,40,Johnland,Indiana,Premium,702,2022-04-29,10,34,Viewed Notifications,Car Loan,3,2023-09-18 01:36:43.000,70,View Budget,Mobile,Entertainment,2405.98,55
211,Other,49,East Bryanmouth,Montana,Premium,664,2021-12-09,19,30,View Accounts,Investments,3,2023-10-27 03:54:39.000,31,Turned off notifications,Mobile,Shopping,4013.2,37
2110,Other,45,Simsstad,Idaho,Free,744,2023-02-16,26,29,Set Goal,Mortgage,3,2023-11-26 09:14:49.000,1,View Budget,Mobile,Shopping,1102.96,11
2111,Other,51,Waltersborough,Kentucky,Premium,662,2023-07-19,24,31,View Goals,Student Loan,3,2023-11-26 14:32:10.000,1,Added Account,Desktop,Dining,2276.75,5
2112,Female,67,North Thomasbury,New Hampshire,Premium,750,2023-06-21,17,40,Turned off notifications,Student Loan,3,2023-11-12 02:21:23.000,15,View Goals,Mobile,Entertainment,3214.64,8
2113,Female,46,Owenton,North Carolina,Free,627,2022-07-26,7,32,Viewed Notifications,Only Checking and Savings,3,2023-08-18 14:28:09.000,101,Viewed Notifications,Mobile,Shopping,3209.01,51
2114,Female,34,Gutierrezville,Oklahoma,Premium,662,2022-11-23,20,40,Added Account,Student Loan,3,2023-11-05 23:02:46.000,22,Created Budget,Mobile,Dining,3105.38,17
2115,Male,52,Melanieburgh,Idaho,Free,707,2022-08-13,13,40,Checked Credit Score,Car Loan,2,2023-09-27 09:33:41.000,61,View Accounts,Desktop,Entertainment,2891.94,32
2116,Other,55,North Mary,North Dakota,Premium,748,2021-12-25,24,36,Created Budget,Only Checking and Savings,3,2023-11-16 19:40:54.000,11,Created Budget,Mobile,Dining,2860.59,29
2117,Other,43,Davidhaven,Kentucky,Premium,617,2022-05-21,27,39,Viewed Notifications,Car Loan,3,2023-11-15 19:59:56.000,12,Created Budget,Mobile,Travel,2381.09,20
2118,Other,43,West Robin,South Carolina,Free,622,2021-12-18,8,33,Created Budget,Investments,2,2023-08-27 16:03:39.000,92,View Accounts,Mobile,Dining,2865.4,80
2119,Other,30,North Sharon,Mississippi,Free,654,2022-11-05,5,36,Viewed Notifications,Only Checking and Savings,2,2023-08-18 18:09:44.000,101,Set Goal,Mobile,Income,3440.99,66
212,Other,64,Scottside,Kentucky,Free,658,2023-09-17,2,37,Viewed Notifications,Credit Card,3,2023-11-22 09:23:22.000,5,Viewed Notifications,Mobile,Travel,3719.16,51
2120,Male,39,South Helen,Tennessee,Premium,740,2022-05-20,2,24,Viewed Notifications,Credit Card,4,2023-10-02 13:57:08.000,56,Viewed Notifications,Mobile,Bills,2556.57,208
2121,Male,69,New Christy,Utah,Free,707,2022-03-23,8,34,Viewed Notifications,Car Loan,4,2023-10-06 20:11:39.000,52,Added Account,Mobile,Entertainment,2697.34,67
2122,Male,33,Lake Amyfort,Arizona,Free,751,2023-11-04,5,35,Added Account,Car Loan,4,2023-11-12 15:12:33.000,15,Added Account,Mobile,Travel,2941.13,2
2123,Other,20,Fowlerton,South Carolina,Premium,731,2021-12-04,25,32,Checked Credit Score,Only Checking and Savings,3,2023-08-10 23:56:23.000,109,Added Account,Mobile,Dining,2240.39,24
2124,Female,60,Wisefort,Texas,Free,722,2021-11-26,15,33,View Goals,Mortgage,3,2023-10-25 07:45:27.000,33,View Goals,Desktop,Travel,2705.54,48
2125,Other,63,South Paul,Kentucky,Premium,637,2022-06-12,15,33,View Budget,Student Loan,3,2023-11-19 17:22:24.000,8,View Budget,Desktop,Groceries,3564.54,35
2126,Female,40,Johnchester,New Hampshire,Premium,762,2023-05-19,4,39,View Accounts,Investments,3,2023-11-09 11:28:45.000,18,Set Goal,Mobile,Income,2405.06,33
2127,Other,50,Laurenshire,New Jersey,Free,611,2023-02-27,10,27,Checked Credit Score,Credit Card,3,2023-09-23 12:33:39.000,65,Checked Credit Score,Desktop,Bills,3346.45,19
2128,Other,46,South Dakotaburgh,Maine,Premium,685,2023-02-12,9,26,Added Account,Investments,3,2023-10-31 16:34:42.000,27,View Goals,Mobile,Shopping,2702.09,25
2129,Female,37,Hernandezfort,Vermont,Premium,841,2023-08-09,11,32,View Goals,Car Loan,3,2023-11-25 01:12:55.000,2,Turned off notifications,Desktop,Groceries,3484.06,7
213,Other,22,East Bryanmouth,Montana,Premium,669,2022-10-08,9,35,Added Account,Mortgage,4,2023-10-27 18:38:12.000,31,View Goals,Mobile,Bills,3654.69,43
2130,Male,33,Tinaborough,Kansas,Premium,794,2021-12-17,7,33,Added Account,Investments,3,2023-06-14 21:36:26.000,166,Added Account,Mobile,Travel,2553.65,51
2131,Female,71,Santanaville,Georgia,Free,700,2022-05-18,28,33,View Goals,Mortgage,3,2023-11-24 13:42:36.000,3,View Goals,Mobile,Entertainment,3087.74,20
2132,Other,36,Jerryborough,Indiana,Free,739,2023-04-14,7,42,Viewed Notifications,Credit Card,3,2023-10-08 04:56:11.000,50,View Budget,Mobile,Travel,2765.14,28
2133,Female,36,Lisaburgh,Delaware,Premium,767,2022-05-18,21,35,View Budget,Investments,3,2023-11-13 00:58:12.000,14,Added Account,Mobile,Shopping,3338.79,25
2134,Male,28,Port Christine,New Jersey,Free,726,2023-04-27,1,56,Turned off notifications,Student Loan,4,2023-11-07 09:34:54.000,20,Viewed Notifications,Mobile,Travel,3711.35,NULL
2135,Male,68,West Heather,New Jersey,Premium,726,2022-09-16,15,33,Viewed Notifications,Credit Card,3,2023-10-30 03:24:21.000,28,View Accounts,Mobile,Travel,3051.4,27
2136,Female,63,Yangtown,Hawaii,Free,673,2022-04-03,26,29,View Goals,Only Checking and Savings,3,2023-11-03 19:10:21.000,24,Set Goal,Mobile,Bills,3203.63,22
2137,Female,66,Nicholasfort,Wisconsin,Free,708,2023-05-11,13,36,Reviewed Transaction History,Student Loan,3,2023-11-26 03:10:07.000,1,Checked Credit Score,Desktop,Shopping,2540.83,14
2138,Other,62,East Teresa,Nevada,Free,721,2022-08-31,9,27,View Budget,Credit Card,3,2023-09-16 06:30:25.000,72,View Budget,Mobile,Groceries,2359.17,46
2139,Female,50,Johnfort,Maine,Free,701,2022-01-08,8,38,Turned off notifications,Investments,3,2023-10-20 17:28:45.000,38,Viewed Notifications,Mobile,Shopping,3266.54,89
214,Other,36,East Frank,Oregon,Free,615,2022-04-22,8,33,Turned off notifications,Credit Card,2,2023-11-21 02:20:57.000,6,Set Goal,Desktop,Travel,2691.39,80
2140,Male,53,North Michaelaborough,Pennsylvania,Premium,734,2022-11-05,24,29,Viewed Notifications,Only Checking and Savings,3,2023-11-23 00:33:33.000,4,Added Account,Mobile,Entertainment,3610.25,15
2141,Female,18,Port Luisfort,Louisiana,Free,701,2023-07-12,22,36,Turned off notifications,Credit Card,3,2023-11-17 04:26:09.000,10,Added Account,Mobile,Shopping,2471.99,5
2142,Female,32,East Michael,South Carolina,Free,674,2022-04-30,17,41,View Budget,Investments,3,2023-11-16 19:59:49.000,11,Checked Credit Score,Mobile,Dining,2949.73,34
2143,Other,21,Melanieburgh,Idaho,Premium,745,2022-06-22,25,31,Set Goal,Student Loan,3,2023-11-23 18:13:52.000,4,Created Budget,Mobile,Shopping,3281.56,21
2144,Other,46,East Amanda,Arkansas,Free,683,2023-01-18,24,37,Added Account,Student Loan,3,2023-11-21 15:29:12.000,6,Set Goal,Mobile,Entertainment,2773.5,12
2145,Other,56,West Mathew,Kansas,Premium,743,2022-02-08,10,37,Reviewed Transaction History,Mortgage,3,2023-10-15 19:15:21.000,43,Viewed Notifications,Mobile,Income,3141.55,67
2146,Male,36,Smithland,Idaho,Free,687,2021-11-27,14,33,Checked Credit Score,Car Loan,3,2023-11-10 20:05:52.000,17,View Goals,Mobile,Bills,4431.12,51
2147,Female,21,Shawtown,Oregon,Premium,705,2023-10-08,23,33,View Goals,Investments,3,2023-11-27 06:20:47.000,0,Checked Credit Score,Desktop,Shopping,2756.28,2
